Date,Income,Loan_disbursed,Age,Gender,Outstanding_debt,Purpose,Interest_rate,Education_level,Feedback,Promo_Campaign,Year,Quarter,Day_month,Weeknum,Month,Weekday
2016-05-08,42230,126690,63,F,5726,Personal,13.9,Graduate,5,1,2016,2,8,20,May,Sun
2016-05-09,42310,126930,33,M,97632,Travel,13.9,Graduate,1,1,2016,2,9,20,May,Mon
2016-05-10,42670,128010,57,M,64945,Personal,13.9,Graduate,4,1,2016,2,10,20,May,Tue
2016-05-11,42770,128310,43,M,24988,Education,13.9,Graduate,1,0,2016,2,11,20,May,Wed
2016-05-12,43280,129840,39,M,68172,Education,13.9,Graduate,4,0,2016,2,12,20,May,Thu
2016-05-13,43330,129990,71,M,11086,Travel,13.9,Graduate,2,1,2016,2,13,20,May,Fri
2016-05-14,43770,131310,34,M,4472,Travel,13.9,Graduate,3,1,2016,2,14,20,May,Sat
2016-05-15,44200,132600,61,M,31000,Personal,13.9,Graduate,5,1,2016,2,15,21,May,Sun
2016-05-16,44210,132630,33,M,17206,Travel,13.9,Graduate,4,1,2016,2,16,21,May,Mon
2016-05-17,44350,133050,71,F,42562,Personal,13.9,Graduate,3,1,2016,2,17,21,May,Tue
2016-05-18,44440,133320,59,M,84590,Personal,13.9,Graduate,3,0,2016,2,18,21,May,Wed
2016-05-19,44440,133320,72,M,1626,Personal,13.9,Graduate,3,1,2016,2,19,21,May,Thu
2016-05-20,44880,134640,43,M,46304,Others,13.9,Graduate,5,1,2016,2,20,21,May,Fri
2016-05-21,45330,135990,29,M,48951,Travel,13.9,Graduate,5,1,2016,2,21,21,May,Sat
2016-05-22,45560,136680,55,M,73416,Personal,13.9,Graduate,4,1,2016,2,22,22,May,Sun
2016-05-23,46000,138000,38,M,39455,Education,13.9,Graduate,3,1,2016,2,23,22,May,Mon
2016-05-24,46120,138360,72,M,30199,Personal,13.9,Graduate,2,1,2016,2,24,22,May,Tue
2016-05-25,46210,138630,39,M,90478,Education,13.9,Graduate,2,1,2016,2,25,22,May,Wed
2016-05-26,46210,138630,55,M,12825,Personal,13.9,Graduate,1,0,2016,2,26,22,May,Thu
2016-05-27,46630,139890,68,M,53920,Personal,13.9,Graduate,3,1,2016,2,27,22,May,Fri
2016-05-28,46670,140010,65,M,34963,Personal,13.9,Graduate,5,1,2016,2,28,22,May,Sat
2016-05-29,46800,140400,75,M,46065,Home,13.9,Graduate,2,1,2016,2,29,23,May,Sun
2016-05-30,47190,141570,50,M,49631,Others,13.9,Graduate,3,1,2016,2,30,23,May,Mon
2016-05-31,48330,144990,56,F,14345,Personal,13.9,Graduate,2,1,2016,2,31,23,May,Tue
2016-06-01,48890,146670,60,F,92317,Personal,13.9,Graduate,1,1,2016,2,1,23,Jun,Wed
2016-06-02,49390,148170,37,M,116,Education,13.9,Graduate,3,1,2016,2,2,23,Jun,Thu
2016-06-03,49430,148290,32,M,52572,Travel,13.9,Graduate,3,1,2016,2,3,23,Jun,Fri
2016-06-04,49440,148320,67,M,18386,Travel,13.9,Graduate,4,0,2016,2,4,23,Jun,Sat
2016-06-05,49550,148650,28,M,4802,Travel,13.9,Graduate,2,1,2016,2,5,24,Jun,Sun
2016-06-06,49560,148680,70,M,94497,Personal,13.9,Graduate,5,1,2016,2,6,24,Jun,Mon
2016-06-07,49690,149070,32,M,70705,Travel,13.9,Graduate,5,1,2016,2,7,24,Jun,Tue
2016-06-08,50000,150000,37,M,7799,Education,13.9,Graduate,3,1,2016,2,8,24,Jun,Wed
2016-06-09,50330,150990,47,M,11616,Education,13.9,Graduate,5,1,2016,2,9,24,Jun,Thu
2016-06-10,50880,152640,58,M,34413,Personal,13.9,Graduate,5,1,2016,2,10,24,Jun,Fri
2016-06-11,51450,154350,41,M,25445,Education,13.9,Graduate,4,1,2016,2,11,24,Jun,Sat
2016-06-12,51450,154350,55,M,47624,Personal,13.9,Graduate,3,1,2016,2,12,25,Jun,Sun
2016-06-13,51670,217014,65,M,10509,Travel,13.9,Graduate,5,1,2016,2,13,25,Jun,Mon
2016-06-14,51830,217686,34,M,6219,Travel,13.9,Graduate,4,1,2016,2,14,25,Jun,Tue
2016-06-15,52000,218400,57,M,89195,Personal,13.9,Graduate,1,0,2016,2,15,25,Jun,Wed
2016-06-16,52360,219912,44,M,79840,Education,13.9,Graduate,2,1,2016,2,16,25,Jun,Thu
2016-06-17,52550,220710,64,M,76360,Personal,13.9,Graduate,3,1,2016,2,17,25,Jun,Fri
2016-06-18,53170,223314,30,M,46240,Travel,13.9,Graduate,4,1,2016,2,18,25,Jun,Sat
2016-06-19,53240,223608,22,M,92777,Travel,13.9,Graduate,3,0,2016,2,19,26,Jun,Sun
2016-06-20,53330,223986,55,M,68878,Others,13.9,Graduate,5,1,2016,2,20,26,Jun,Mon
2016-06-21,53410,224322,65,M,62457,Personal,13.9,Graduate,4,0,2016,2,21,26,Jun,Tue
2016-06-22,53450,224490,75,M,97910,Home,13.9,Graduate,2,0,2016,2,22,26,Jun,Wed
2016-06-23,55560,233352,46,M,1860,Education,13.9,Graduate,3,0,2016,2,23,26,Jun,Thu
2016-06-24,55730,234066,28,F,91782,Travel,13.9,Graduate,4,1,2016,2,24,26,Jun,Fri
2016-06-25,57080,239736,24,M,49609,Travel,13.9,Graduate,3,1,2016,2,25,26,Jun,Sat
2016-06-26,57110,239862,30,M,56114,Others,13.9,Graduate,5,1,2016,2,26,27,Jun,Sun
2016-06-27,57350,240870,31,M,83912,Travel,13.9,Graduate,1,0,2016,2,27,27,Jun,Mon
2016-06-28,57770,115540,48,F,79022,Others,13.9,Graduate,4,0,2016,2,28,27,Jun,Tue
2016-06-29,57770,115540,40,M,30418,Others,13.9,Graduate,3,0,2016,2,29,27,Jun,Wed
2016-06-30,57890,115780,36,M,78303,Education,13.9,Graduate,3,0,2016,2,30,27,Jun,Thu
2016-07-01,58880,117760,43,M,91690,Education,13.9,Graduate,3,1,2016,3,1,27,Jul,Fri
2016-07-02,60880,121760,58,M,15434,Others,13.9,Graduate,2,1,2016,3,2,27,Jul,Sat
2016-07-03,61110,122220,23,F,70525,Others,13.9,Graduate,5,1,2016,3,3,28,Jul,Sun
2016-07-04,61110,122220,48,M,40998,Others,13.9,Graduate,3,0,2016,3,4,28,Jul,Mon
2016-07-05,61110,122220,27,M,80376,Travel,13.9,Graduate,3,0,2016,3,5,28,Jul,Tue
2016-07-06,61110,122220,65,M,83132,Personal,13.9,Graduate,2,1,2016,3,6,28,Jul,Wed
2016-07-07,61110,122220,41,F,23064,Others,13.9,Graduate,1,1,2016,3,7,28,Jul,Thu
2016-07-08,61330,122660,53,M,4533,Personal,13.9,Graduate,1,0,2016,3,8,28,Jul,Fri
2016-07-09,61440,122880,44,F,31234,Education,13.9,Graduate,2,1,2016,3,9,28,Jul,Sat
2016-07-10,61550,123100,55,M,39207,Others,13.9,Graduate,4,1,2016,3,10,29,Jul,Sun
2016-07-11,61670,123340,71,M,62595,Personal,13.9,Graduate,4,0,2016,3,11,29,Jul,Mon
2016-07-12,62030,124060,32,M,23079,Travel,13.9,Graduate,5,0,2016,3,12,29,Jul,Tue
2016-07-13,62210,124420,72,F,30437,Personal,13.9,Graduate,4,0,2016,3,13,29,Jul,Wed
2016-07-14,62550,125100,52,M,77503,Personal,13.9,Graduate,4,0,2016,3,14,29,Jul,Thu
2016-07-15,62770,125540,67,M,4821,Personal,13.9,Graduate,2,1,2016,3,15,29,Jul,Fri
2016-07-16,63330,126660,51,M,37929,Personal,13.9,Graduate,3,1,2016,3,16,29,Jul,Sat
2016-07-17,63440,126880,55,M,70263,Personal,13.9,Graduate,3,1,2016,3,17,30,Jul,Sun
2016-07-18,64230,128460,40,M,15781,Education,13.9,Graduate,4,1,2016,3,18,30,Jul,Mon
2016-07-19,64800,129600,36,M,64751,Education,13.9,Graduate,2,1,2016,3,19,30,Jul,Tue
2016-07-20,64870,129740,68,M,44079,Personal,13.9,Graduate,3,1,2016,3,20,30,Jul,Wed
2016-07-21,66670,133340,54,M,89767,Personal,13.9,Graduate,2,1,2016,3,21,30,Jul,Thu
2016-07-22,67230,134460,49,M,84078,Others,13.9,Graduate,3,0,2016,3,22,30,Jul,Fri
2016-07-23,68890,137780,39,M,42749,Education,13.9,Graduate,4,1,2016,3,23,30,Jul,Sat
2016-07-24,69130,138260,35,M,92274,Travel,13.9,Graduate,2,1,2016,3,24,31,Jul,Sun
2016-07-25,70000,140000,46,M,50138,Education,13.9,Graduate,3,0,2016,3,25,31,Jul,Mon
2016-07-26,70000,140000,54,M,97559,Others,13.9,Graduate,5,1,2016,3,26,31,Jul,Tue
2016-07-27,70210,140420,75,M,45252,Home,13.9,Graduate,3,1,2016,3,27,31,Jul,Wed
2016-07-28,71880,143760,60,M,40057,Personal,13.9,Graduate,2,0,2016,3,28,31,Jul,Thu
2016-07-29,72230,144460,74,M,82798,Personal,13.9,Graduate,2,0,2016,3,29,31,Jul,Fri
2016-07-30,72910,145820,24,M,49385,Travel,13.9,Graduate,2,1,2016,3,30,31,Jul,Sat
2016-07-31,73170,146340,59,M,12891,Personal,13.9,Graduate,3,1,2016,3,31,32,Jul,Sun
2016-08-01,73330,146660,66,M,30124,Personal,13.9,Graduate,5,1,2016,3,1,32,Aug,Mon
2016-08-02,73370,146740,40,M,11517,Education,13.9,Graduate,5,1,2016,3,2,32,Aug,Tue
2016-08-03,74240,148480,60,M,55855,Travel,13.9,Graduate,3,0,2016,3,3,32,Aug,Wed
2016-08-04,75320,150640,32,M,83008,Travel,13.9,Graduate,4,1,2016,3,4,32,Aug,Thu
2016-08-05,75560,151120,61,M,10034,Personal,13.9,Graduate,2,0,2016,3,5,32,Aug,Fri
2016-08-06,75690,151380,70,M,2944,Personal,13.9,Graduate,4,1,2016,3,6,32,Aug,Sat
2016-08-07,75930,151860,41,M,45021,Education,13.9,Graduate,2,1,2016,3,7,33,Aug,Sun
2016-08-08,76040,152080,55,M,67179,Personal,13.9,Graduate,2,1,2016,3,8,33,Aug,Mon
2016-08-09,76110,152220,51,M,31407,Personal,13.8,Graduate,3,1,2016,3,9,33,Aug,Tue
2016-08-10,76350,152700,75,M,8178,Travel,13.8,Graduate,4,1,2016,3,10,33,Aug,Wed
2016-08-11,77070,154140,49,M,69705,Education,13.8,Graduate,2,0,2016,3,11,33,Aug,Thu
2016-08-12,77570,155140,59,M,49430,Personal,13.8,Graduate,4,0,2016,3,12,33,Aug,Fri
2016-08-13,77590,155180,23,M,37675,Travel,13.8,Graduate,3,1,2016,3,13,33,Aug,Sat
2016-08-14,77610,155220,27,M,18365,Travel,13.8,Graduate,2,1,2016,3,14,34,Aug,Sun
2016-08-15,77720,155440,46,M,26187,Education,13.8,Graduate,4,1,2016,3,15,34,Aug,Mon
2016-08-16,78970,157940,50,M,78206,Education,13.8,Graduate,2,0,2016,3,16,34,Aug,Tue
2016-08-17,79130,158260,51,M,78700,Personal,13.8,Graduate,3,0,2016,3,17,34,Aug,Wed
2016-08-18,79400,158800,41,M,60468,Education,13.8,Graduate,4,0,2016,3,18,34,Aug,Thu
2016-08-19,80000,160000,35,M,2342,Others,13.8,Graduate,5,0,2016,3,19,34,Aug,Fri
2016-08-20,80870,161740,67,M,23572,Personal,13.8,Graduate,4,1,2016,3,20,34,Aug,Sat
2016-08-21,81770,163540,55,M,106,Personal,13.8,Graduate,4,1,2016,3,21,35,Aug,Sun
2016-08-22,83330,166660,44,M,89339,Education,13.8,Graduate,2,0,2016,3,22,35,Aug,Mon
2016-08-23,83330,166660,35,M,37015,Travel,13.8,Graduate,4,1,2016,3,23,35,Aug,Tue
2016-08-24,83330,166660,55,M,23800,Personal,13.8,Graduate,4,1,2016,3,24,35,Aug,Wed
2016-08-25,83330,166660,53,M,1221,Personal,13.8,Graduate,4,1,2016,3,25,35,Aug,Thu
2016-08-26,84330,168660,64,M,9211,Personal,13.8,Graduate,1,1,2016,3,26,35,Aug,Fri
2016-08-27,85410,170820,63,M,41744,Travel,13.8,Graduate,3,1,2016,3,27,35,Aug,Sat
2016-08-28,85560,171120,66,M,41548,Personal,13.8,Graduate,2,1,2016,3,28,36,Aug,Sun
2016-08-29,87200,174400,59,M,43423,Personal,13.8,Graduate,4,1,2016,3,29,36,Aug,Mon
2016-08-30,89330,178660,45,M,42693,Education,13.8,Graduate,4,1,2016,3,30,36,Aug,Tue
2016-08-31,91670,183340,64,M,33410,Personal,13.8,Graduate,3,1,2016,3,31,36,Aug,Wed
2016-09-01,101040,202080,32,M,24674,Travel,13.8,Graduate,2,0,2016,3,1,36,Sep,Thu
2016-09-02,101110,202220,55,M,93411,Personal,13.8,Graduate,2,1,2016,3,2,36,Sep,Fri
2016-09-03,103830,207660,44,M,98642,Education,13.8,Graduate,4,1,2016,3,3,36,Sep,Sat
2016-09-04,105350,210700,60,M,30780,Personal,13.8,Graduate,5,1,2016,3,4,37,Sep,Sun
2016-09-05,105770,211540,51,M,15352,Others,13.8,Graduate,4,0,2016,3,5,37,Sep,Mon
2016-09-06,105970,211940,49,M,67398,Education,13.8,Graduate,4,1,2016,3,6,37,Sep,Tue
2016-09-07,106670,213340,23,M,4087,Travel,13.8,Graduate,2,0,2016,3,7,37,Sep,Wed
2016-09-08,107630,215260,72,M,25126,Personal,13.8,Graduate,4,1,2016,3,8,37,Sep,Thu
2016-09-09,107730,215460,32,M,71383,Travel,13.8,Graduate,2,1,2016,3,9,37,Sep,Fri
2016-09-10,111110,222220,52,M,20793,Personal,13.8,Graduate,3,1,2016,3,10,37,Sep,Sat
2016-09-11,111110,222220,39,M,59121,Education,13.8,Graduate,3,1,2016,3,11,38,Sep,Sun
2016-09-12,111120,222240,42,M,90849,Others,13.8,Graduate,4,1,2016,3,12,38,Sep,Mon
2016-09-13,116670,233340,62,M,89617,Personal,13.8,Graduate,3,1,2016,3,13,38,Sep,Tue
2016-09-14,121110,242220,59,M,17269,Personal,13.8,Graduate,1,0,2016,3,14,38,Sep,Wed
2016-09-15,124310,248620,43,M,69712,Education,13.8,Graduate,2,0,2016,3,15,38,Sep,Thu
2016-09-16,124310,248620,27,M,88218,Travel,13.8,Graduate,4,1,2016,3,16,38,Sep,Fri
2016-09-17,124370,248740,32,M,19628,Travel,13.8,Graduate,2,1,2016,3,17,38,Sep,Sat
2016-09-18,127170,254340,33,M,38686,Travel,13.8,Graduate,2,1,2016,3,18,39,Sep,Sun
2016-09-19,127470,254940,69,M,46507,Personal,13.8,Graduate,3,1,2016,3,19,39,Sep,Mon
2016-09-20,129370,258740,30,M,65769,Travel,13.8,Graduate,2,1,2016,3,20,39,Sep,Tue
2016-09-21,131110,262220,69,M,54875,Personal,13.8,Graduate,5,0,2016,3,21,39,Sep,Wed
2016-09-22,132840,265680,69,M,90099,Personal,13.8,Graduate,1,1,2016,3,22,39,Sep,Thu
2016-09-23,133330,266660,61,M,92641,Travel,13.8,Graduate,3,0,2016,3,23,39,Sep,Fri
2016-09-24,133960,267920,73,F,38600,Personal,13.8,Graduate,2,1,2016,3,24,39,Sep,Sat
2016-09-25,135190,270380,67,M,27767,Personal,13.8,Graduate,3,1,2016,3,25,40,Sep,Sun
2016-09-26,143330,286660,45,M,3951,Education,13.8,Graduate,3,0,2016,3,26,40,Sep,Mon
2016-09-27,144440,288880,41,M,7891,Education,13.8,Graduate,4,0,2016,3,27,40,Sep,Tue
2016-09-28,148610,297220,46,M,6591,Education,13.8,Graduate,2,0,2016,3,28,40,Sep,Wed
2016-09-29,152230,304460,75,M,63581,Personal,13.8,Graduate,2,1,2016,3,29,40,Sep,Thu
2016-09-30,156760,313520,51,M,97732,Education,13.8,Graduate,2,0,2016,3,30,40,Sep,Fri
2016-10-01,160000,320000,40,F,72869,Education,13.8,Graduate,2,1,2016,4,1,40,Oct,Sat
2016-10-02,171210,342420,55,M,68144,Others,13.8,Graduate,3,1,2016,4,2,41,Oct,Sun
2016-10-03,182000,364000,48,M,65529,Education,13.8,Graduate,3,1,2016,4,3,41,Oct,Mon
2016-10-04,194440,388880,69,M,77538,Personal,13.8,Graduate,1,0,2016,4,4,41,Oct,Tue
2016-10-05,194440,388880,34,M,4754,Travel,13.8,Graduate,4,0,2016,4,5,41,Oct,Wed
2016-10-06,195770,391540,41,M,3659,Others,13.8,Graduate,3,1,2016,4,6,41,Oct,Thu
2016-10-07,198210,396420,55,F,75440,Personal,13.8,Graduate,3,0,2016,4,7,41,Oct,Fri
2016-10-08,198400,396800,23,M,56425,Travel,13.8,Graduate,5,1,2016,4,8,41,Oct,Sat
2016-10-09,200000,400000,70,M,9594,Personal,13.8,Graduate,4,1,2016,4,9,42,Oct,Sun
2016-10-10,214930,429860,48,M,92371,Education,13.8,Graduate,3,1,2016,4,10,42,Oct,Mon
2016-10-11,220330,440660,30,M,28440,Travel,13.8,Graduate,3,1,2016,4,11,42,Oct,Tue
2016-10-12,222210,444420,60,M,39524,Personal,13.8,Graduate,2,1,2016,4,12,42,Oct,Wed
2016-10-13,222230,444460,55,M,7659,Personal,13.8,Graduate,1,1,2016,4,13,42,Oct,Thu
2016-10-14,222560,445120,66,M,38546,Personal,13.8,Graduate,3,0,2016,4,14,42,Oct,Fri
2016-10-15,233330,466660,55,M,19356,Personal,13.8,Graduate,5,0,2016,4,15,42,Oct,Sat
2016-10-16,244440,466660,41,M,14813,Others,13.8,Graduate,4,1,2016,4,16,43,Oct,Sun
2016-10-17,259790,466660,36,F,95173,Education,13.8,Graduate,3,0,2016,4,17,43,Oct,Mon
2016-10-18,263070,34199.1,38,M,85315,Others,13.8,Graduate,4,1,2016,4,18,43,Oct,Tue
2016-10-19,275560,35822.8,55,M,7252,Others,13.8,Graduate,3,0,2016,4,19,43,Oct,Wed
2016-10-20,277770,36110.1,41,M,16107,Education,13.8,Graduate,5,1,2016,4,20,43,Oct,Thu
2016-10-21,317370,327370,61,M,93395,Personal,13.8,Graduate,4,1,2016,4,21,43,Oct,Fri
2016-10-22,317370,327370,66,M,77147,Personal,13.8,Graduate,3,1,2016,4,22,43,Oct,Sat
2016-10-23,317370,213000,36,M,14541,Travel,13.8,Graduate,4,1,2016,4,23,44,Oct,Sun
2016-10-24,3000,9000,27,M,59120,Others,13.8,Graduate,3,0,2016,4,24,44,Oct,Mon
2016-10-25,8990,8091,29,M,11621,Travel,13.8,Graduate,3,1,2016,4,25,44,Oct,Tue
2016-10-26,13330,11997,25,M,95943,Travel,13.8,Graduate,3,0,2016,4,26,44,Oct,Wed
2016-10-27,13670,12303,29,M,6735,Travel,13.8,Graduate,3,1,2016,4,27,44,Oct,Thu
2016-10-28,13670,12303,27,F,16243,Education,13.8,Graduate,2,1,2016,4,28,44,Oct,Fri
2016-10-29,17320,15588,33,F,89118,Education,13.8,Graduate,3,1,2016,4,29,44,Oct,Sat
2016-10-30,18370,16533,29,F,43480,Others,13.8,Graduate,4,1,2016,4,30,45,Oct,Sun
2016-10-31,20510,18459,27,F,61779,Personal,13.8,Graduate,3,1,2016,4,31,45,Oct,Mon
2016-11-01,21330,17064,33,M,7357,Others,13.8,Graduate,1,1,2016,4,1,45,Nov,Tue
2016-11-02,21670,17336,29,M,73666,Education,13.8,Graduate,5,1,2016,4,2,45,Nov,Wed
2016-11-03,23450,18760,31,M,43898,Personal,13.8,Graduate,5,1,2016,4,3,45,Nov,Thu
2016-11-04,23450,18760,32,M,83444,Education,13.8,Graduate,3,1,2016,4,4,45,Nov,Fri
2016-11-05,23450,18760,33,M,32439,Travel,13.8,Graduate,3,1,2016,4,5,45,Nov,Sat
2016-11-06,23760,19008,36,M,77635,Education,13.8,Graduate,4,1,2016,4,6,46,Nov,Sun
2016-11-07,24120,19296,39,M,71846,Personal,13.8,Graduate,5,0,2016,4,7,46,Nov,Mon
2016-11-08,24270,19416,42,M,12798,Personal,13.8,Graduate,3,1,2016,4,8,46,Nov,Tue
2016-11-09,25070,20056,49,M,84076,Others,13.8,Graduate,5,1,2016,4,9,46,Nov,Wed
2016-11-10,26360,79080,46,M,81480,Education,13.8,Graduate,3,0,2016,4,10,46,Nov,Thu
2016-11-11,26850,16110,33,M,26675,Others,13.8,Graduate,2,1,2016,4,11,46,Nov,Fri
2016-11-12,27270,16362,44,M,43718,Education,13.8,Graduate,5,1,2016,4,12,46,Nov,Sat
2016-11-13,27770,16662,64,M,17394,Personal,13.8,Graduate,4,0,2016,4,13,47,Nov,Sun
2016-11-14,29510,17706,71,M,57573,Personal,13.8,Graduate,3,1,2016,4,14,47,Nov,Mon
2016-11-15,30330,18198,32,M,81103,Travel,13.8,Graduate,3,0,2016,4,15,47,Nov,Tue
2016-11-16,30630,18378,51,M,14110,Personal,13.8,Graduate,2,0,2016,4,16,47,Nov,Wed
2016-11-17,30680,18408,76,M,79613,Home,13.8,Graduate,4,1,2016,4,17,47,Nov,Thu
2016-11-18,31110,18666,59,M,50890,Personal,13.8,Graduate,4,1,2016,4,18,47,Nov,Fri
2016-11-19,31770,19062,37,M,29743,Education,13.8,Graduate,2,1,2016,4,19,47,Nov,Sat
2016-11-20,31930,19158,68,M,25829,Personal,13.8,Graduate,3,1,2016,4,20,48,Nov,Sun
2016-11-21,32000,19200,61,M,96452,Personal,13.8,Graduate,3,1,2016,4,21,48,Nov,Mon
2016-11-22,32310,19386,43,F,45887,Education,13.8,Graduate,3,1,2016,4,22,48,Nov,Tue
2016-11-23,32330,19398,44,M,69847,Education,13.8,Graduate,5,1,2016,4,23,48,Nov,Wed
2016-11-24,32520,19512,54,M,70488,Personal,13.8,Graduate,3,0,2016,4,24,48,Nov,Thu
2016-11-25,32970,19782,50,M,29354,Others,13.8,Graduate,4,0,2016,4,25,48,Nov,Fri
2016-11-26,33050,19830,39,M,2354,Education,13.8,Graduate,5,1,2016,4,26,48,Nov,Sat
2016-11-27,33120,99360,55,F,84389,Personal,13.8,Graduate,2,1,2016,4,27,49,Nov,Sun
2016-11-28,33210,99630,63,M,84290,Personal,13.8,Graduate,4,0,2016,4,28,49,Nov,Mon
2016-11-29,33320,99960,55,M,48665,Personal,13.8,Graduate,3,1,2016,4,29,49,Nov,Tue
2016-11-30,33330,99990,43,M,91050,Education,13.8,Graduate,5,0,2016,4,30,49,Nov,Wed
2016-12-01,33330,99990,64,M,77630,Personal,13.8,Graduate,3,0,2016,4,1,49,Dec,Thu
2016-12-02,33330,99990,56,M,69014,Personal,13.8,Graduate,3,1,2016,4,2,49,Dec,Fri
2016-12-03,33330,99990,64,M,2925,Personal,13.8,Graduate,4,1,2016,4,3,49,Dec,Sat
2016-12-04,34360,103080,66,M,3397,Personal,13.8,Graduate,2,1,2016,4,4,50,Dec,Sun
2016-12-05,34440,103320,50,M,2893,Education,13.8,Graduate,4,1,2016,4,5,50,Dec,Mon
2016-12-06,34670,104010,60,M,55089,Personal,13.8,Graduate,2,0,2016,4,6,50,Dec,Tue
2016-12-07,34930,104790,35,M,8264,Travel,13.8,Graduate,2,1,2016,4,7,50,Dec,Wed
2016-12-08,35000,105000,36,M,96255,Travel,13.8,Graduate,4,0,2016,4,8,50,Dec,Thu
2016-12-09,35550,106650,55,M,19155,Personal,13.8,Graduate,4,1,2016,4,9,50,Dec,Fri
2016-12-10,35550,106650,73,M,56905,Personal,13.8,Graduate,5,1,2016,4,10,50,Dec,Sat
2016-12-11,35970,107910,55,M,93496,Personal,13.8,Graduate,2,0,2016,4,11,51,Dec,Sun
2016-12-12,36110,108330,32,M,28953,Travel,13.8,Graduate,1,0,2016,4,12,51,Dec,Mon
2016-12-13,36670,110010,45,M,88336,Education,13.8,Graduate,4,1,2016,4,13,51,Dec,Tue
2016-12-14,36910,110730,34,M,28117,Travel,13.8,Graduate,3,0,2016,4,14,51,Dec,Wed
2016-12-15,37130,111390,33,M,90756,Travel,13.8,Graduate,3,0,2016,4,15,51,Dec,Thu
2016-12-16,37320,111960,61,M,55161,Personal,13.8,Graduate,2,0,2016,4,16,51,Dec,Fri
2016-12-17,38430,115290,55,M,24755,Personal,13.8,Graduate,4,1,2016,4,17,51,Dec,Sat
2016-12-18,38600,115800,29,M,6099,Travel,13.8,Graduate,2,1,2016,4,18,52,Dec,Sun
2016-12-19,38930,116790,27,M,29390,Travel,13.8,Graduate,4,1,2016,4,19,52,Dec,Mon
2016-12-20,39050,117150,57,F,27740,Personal,13.8,Graduate,4,1,2016,4,20,52,Dec,Tue
2016-12-21,39290,117870,24,M,67130,Others,13.8,Graduate,2,1,2016,4,21,52,Dec,Wed
2016-12-22,39430,118290,49,M,86752,Education,13.8,Graduate,5,1,2016,4,22,52,Dec,Thu
2016-12-23,39440,118320,61,M,53678,Personal,13.8,Graduate,2,1,2016,4,23,52,Dec,Fri
2016-12-24,40000,120000,44,M,46393,Education,13.8,Graduate,5,1,2016,4,24,52,Dec,Sat
2016-12-25,40000,120000,66,M,93749,Personal,13.8,Graduate,5,1,2016,4,25,53,Dec,Sun
2016-12-26,40200,120600,41,M,14886,Education,13.8,Graduate,3,1,2016,4,26,53,Dec,Mon
2016-12-27,40390,121170,38,M,64770,Education,13.8,Graduate,3,1,2016,4,27,53,Dec,Tue
2016-12-28,40440,121320,50,M,98323,Education,13.8,Graduate,2,1,2016,4,28,53,Dec,Wed
2016-12-29,40690,122070,49,M,21921,Education,13.8,Graduate,4,1,2016,4,29,53,Dec,Thu
2016-12-30,40970,122910,52,M,6973,Personal,13.8,Graduate,1,1,2016,4,30,53,Dec,Fri
2016-12-31,41000,123000,42,M,60154,Education,13.8,Graduate,3,1,2016,4,31,53,Dec,Sat
2017-01-01,41330,123990,70,M,98074,Personal,13.8,Graduate,2,1,2017,1,1,1,Jan,Sun
2017-01-02,41370,124110,55,M,18360,Personal,13.8,Graduate,3,1,2017,1,2,1,Jan,Mon
2017-01-03,41670,125010,25,M,20578,Others,13.8,Graduate,4,1,2017,1,3,1,Jan,Tue
2017-01-04,42040,126120,36,M,24572,Education,13.8,Graduate,5,0,2017,1,4,1,Jan,Wed
2017-01-05,42070,126210,55,M,52822,Personal,13.8,Graduate,2,0,2017,1,5,1,Jan,Thu
2017-01-06,42120,126360,32,M,10669,Travel,13.8,Graduate,3,1,2017,1,6,1,Jan,Fri
2017-01-07,42210,126630,69,F,67377,Personal,13.8,Graduate,4,1,2017,1,7,1,Jan,Sat
2017-01-08,42230,126690,63,F,13978,Personal,13.8,Graduate,3,1,2017,1,8,2,Jan,Sun
2017-01-09,42310,126930,33,M,34465,Travel,13.8,Graduate,2,0,2017,1,9,2,Jan,Mon
2017-01-10,42670,128010,57,M,79101,Personal,13.8,Graduate,2,0,2017,1,10,2,Jan,Tue
2017-01-11,42770,128310,43,M,84185,Education,13.8,Graduate,3,0,2017,1,11,2,Jan,Wed
2017-01-12,43280,129840,39,M,26335,Education,13.8,Graduate,5,0,2017,1,12,2,Jan,Thu
2017-01-13,43330,129990,71,M,54864,Travel,13.8,Graduate,2,1,2017,1,13,2,Jan,Fri
2017-01-14,43770,131310,34,M,65583,Travel,13.8,Graduate,4,1,2017,1,14,2,Jan,Sat
2017-01-15,44200,132600,61,M,93260,Personal,13.8,Graduate,3,1,2017,1,15,3,Jan,Sun
2017-01-16,44210,132630,33,M,58383,Travel,13.7,Graduate,1,0,2017,1,16,3,Jan,Mon
2017-01-17,44350,133050,71,F,44726,Personal,13.7,Graduate,3,1,2017,1,17,3,Jan,Tue
2017-01-18,44440,133320,59,M,68507,Personal,13.7,Graduate,3,1,2017,1,18,3,Jan,Wed
2017-01-19,44440,133320,72,M,39111,Personal,13.7,Graduate,3,1,2017,1,19,3,Jan,Thu
2017-01-20,44880,134640,43,M,46512,Others,13.7,Graduate,3,1,2017,1,20,3,Jan,Fri
2017-01-21,45330,135990,29,M,85492,Travel,13.7,Graduate,2,1,2017,1,21,3,Jan,Sat
2017-01-22,45560,136680,55,M,89035,Personal,13.7,Graduate,2,1,2017,1,22,4,Jan,Sun
